#{"t_start": 1764645280.8512561, "env_id": "None"}
r,l,t
-151.643553,1,4702.532131
-3250.421203,272,4702.614313
-3946.870462,154,4702.662754
-137.247162,1,4702.663202
-3521.394931,192,4702.720741
-139.711432,1,4702.721188
-145.857704,1,4702.72156
-135.85631,1,4702.721914
-140.16543,1,4702.722274
-150.685132,1,4702.722632
-131.191703,1,4702.722982
-3006.116365,233,4702.793952
-160.780079,1,4702.794419
-3195.496069,127,4702.832736
-136.658118,1,4702.833221
-6934.537131,134,4702.87394
-153.883971,1,4702.874387
-3673.076726,233,4702.943832
-158.985462,1,4702.944286
-4694.448881,263,4703.826877
-150.434554,1,4703.827496
-144.694105,1,4703.827897
-6820.264528,279,4703.924551
-6490.466756,298,4704.020469
-3234.468383,165,4704.075034
-7125.44745,130,4704.115521
-156.27031,1,4704.11597
-154.774379,1,4704.116376
-149.348529,1,4704.11676
-163.623839,1,4704.117142
-161.266233,1,4704.117512
-6395.951737,223,4704.188847
-136.377357,1,4704.189317
-160.040707,1,4704.189716
-11517.777701,361,4704.306508
-8232.884117,310,4704.407452
-158.998387,1,4704.40792
-5906.322358,180,4704.464152
-9190.460434,304,4705.368793
-7607.995159,267,4705.450231
-5229.659355,121,4705.487932
-149.809043,1,4705.488356
-993.047761,31,4705.497881
-146.178167,1,4705.498332
-139.556784,1,4705.498699
-5517.596083,245,4705.572754
-147.193737,1,4705.573259
-2288.800737,116,4705.608996
-133.371209,1,4705.609421
-155.620896,1,4705.609788
-135.887742,1,4705.610141
-153.435822,1,4705.610499
-2453.17949,168,4705.661052
-133.267029,1,4705.661558
-139.297411,1,4705.66196
-154.662129,1,4705.662346
-146.829398,1,4705.662712
-157.30991,1,4705.663084
-2161.674664,137,4705.704845
-3823.83194,77,4705.728904
-139.672574,1,4705.729338
-3849.635644,235,4705.799166
-147.286122,1,4705.799593
-2494.962078,139,4705.842724
-137.580626,1,4705.843152
-2009.030084,201,4705.903769
-5743.312796,297,4706.775513
-131.558726,1,4706.776026
-142.834557,1,4706.776403
-150.957215,1,4706.776783
-4295.202943,228,4706.846006
-150.511859,1,4706.846444
-144.870005,1,4706.846816
-128.849702,1,4706.847184
-139.737679,1,4706.847537
-1698.012867,161,4706.89695
-8803.534252,291,4706.991714
-4464.591577,178,4707.049742
-132.869811,1,4707.050166
-740.143854,15,4707.054782
-1912.839535,91,4707.08361
-3346.835202,74,4707.107303
-156.026018,1,4707.107739
-158.459106,1,4707.108115
-146.987841,1,4707.108465
-146.991877,1,4707.108825
-1935.705364,39,4707.121985
-8821.347962,357,4707.236605
-142.043901,1,4707.237051
-8680.91639,361,4708.104181
-155.353391,1,4708.104631
-159.128769,1,4708.104991
-8400.825176,230,4708.173343
-150.275299,1,4708.17381
-140.021156,1,4708.174207
-148.413323,1,4708.174577
-134.860524,1,4708.174935
-6633.433151,232,4708.243045
-3147.381989,110,4708.27488
-1130.335214,37,4708.285524
-8942.55826,313,4708.376881
-2266.077283,155,4708.421672
-8138.965426,361,4708.52616
-4591.353768,282,4708.608422
-3065.904143,167,4708.656389
-9007.111471,343,4709.534192
-160.511154,1,4709.534653
-667.348436,17,4709.539747
-2086.883126,162,4709.590466
-3832.143451,259,4709.667476
-134.253816,1,4709.667901
-136.83456,1,4709.668263
-158.769581,1,4709.66863
-136.352683,1,4709.668987
-150.742848,1,4709.669348
-142.691337,1,4709.669704
-163.629714,1,4709.670062
-135.135744,1,4709.670412
-141.473278,1,4709.670758
-154.712174,1,4709.671109
-1654.219665,28,4709.680923
-146.738334,1,4709.681347
-152.180037,1,4709.68172
-4430.182899,95,4709.710058
-135.40708,1,4709.710502
-157.141361,1,4709.710885
-156.025417,1,4709.711256
-6503.472693,303,4709.802393
-4291.169315,171,4709.851998
-7751.702594,273,4709.934137
-8927.148809,319,4710.028257
-140.201567,1,4710.028685
-158.084036,1,4710.029063
-5120.248955,208,4710.837012
-140.786275,1,4710.837472
-152.350564,1,4710.837846
-155.104407,1,4710.838198
-8434.204117,359,4710.943708
-6083.089809,193,4711.000757
-157.154903,1,4711.001189
-145.687046,1,4711.001544
-962.649354,95,4711.029449
-148.733878,1,4711.029875
-149.59803,1,4711.03024
-11095.966665,276,4711.111707
-163.032391,1,4711.112184
-146.173357,1,4711.112744
-151.61736,1,4711.113104
-1676.633022,148,4711.155813
-5568.958572,211,4711.216707
-154.326043,1,4711.217124
-5728.217707,219,4711.285176
-1115.240503,18,4711.291435
-8294.697333,350,4711.39754
-143.474811,1,4711.398002
-136.290636,1,4711.398366
-155.333447,1,4711.398728
-142.273954,1,4711.399088
-148.721446,1,4711.399438
-9446.477164,352,4712.246656
-160.951506,1,4712.247107
-8072.312041,319,4712.340957
-7255.56691,198,4712.398174
-2344.961425,192,4712.455382
-129.864181,1,4712.45583
-673.504733,107,4712.48676
-143.991728,1,4712.487166
-152.385335,1,4712.487523
-139.801384,1,4712.487879
-8871.76715,329,4712.585421
-2592.735058,105,4712.618742
-5983.939715,281,4712.70677
-8826.454702,171,4712.863682
-5277.257152,237,4713.785391
-152.829244,1,4713.785855
-2550.338304,132,4713.824312
-13111.646552,334,4713.922804
-145.648042,1,4713.924679
-162.432234,1,4713.925079
-143.99431,1,4713.92546
-163.021152,1,4713.925833
-136.43836,1,4713.926193
-137.269702,1,4713.926557
-4429.473329,228,4713.99676
-137.483718,1,4713.997198
-4826.051165,169,4714.046178
-147.026182,1,4714.046588
-5616.375873,220,4714.111321
-5873.22979,225,4714.176596
-4268.535677,302,4714.265816
-12230.309058,349,4715.107317
-139.310803,1,4715.107745
-147.945115,1,4715.108103
-136.490468,1,4715.108471
-2044.944309,36,4715.119043
-134.869333,1,4715.119454
-147.202908,1,4715.119811
-159.915252,1,4715.120164
-159.418782,1,4715.120531
-12840.899365,393,4715.235875
-146.039886,1,4715.236319
-156.732429,1,4715.236693
-4649.049907,150,4715.280237
-149.916473,1,4715.280807
-5359.402357,141,4715.322966
-5014.99641,177,4715.377217
-5800.58969,288,4715.47319
-1651.087784,130,4715.512255
-155.186705,1,4715.512838
-138.886316,1,4715.5133
-160.047032,1,4715.513662
-145.383399,1,4715.514015
-2827.062476,79,4715.53866
-8779.619618,308,4715.63139
-1658.44111,166,4715.680117
-147.907365,1,4715.68055
-137.52847,1,4715.680908
-162.260554,1,4715.681266
-148.954268,1,4715.681624
-148.436835,1,4715.681978
-5672.083994,321,4716.58731
-6544.872022,126,4716.626494
-11315.881694,373,4716.73692
-151.784168,1,4716.737362
-4284.557685,258,4716.811819
-3920.385557,97,4716.84164
-2745.966901,155,4716.886401
-150.864314,1,4716.886828
-142.893573,1,4716.88719
-7814.723089,341,4716.99098
-140.196611,1,4716.991466
-150.554443,1,4716.991865
-139.166404,1,4716.992276
-156.943504,1,4716.992848
-144.885439,1,4716.993579
-6268.47528,154,4717.041559
-138.733911,1,4717.041996
-135.701244,1,4717.04239
-5716.156697,150,4717.089158
-3430.338663,155,4717.134361
-9611.311132,318,4717.992902
-7263.487613,298,4718.081772
-6323.947481,192,4718.137794
-136.67404,1,4718.138231
-155.673221,1,4718.138595
-139.851945,1,4718.13896
-846.71435,135,4718.179442
-137.528733,1,4718.179863
-144.492328,1,4718.180231
-5681.759324,258,4718.254653
-4977.240795,146,4718.298328
-130.634076,1,4718.298755
-3637.416437,142,4718.339956
-138.866846,1,4718.340378
-150.432068,1,4718.340736
-146.40538,1,4718.341091
-138.860349,1,4718.341446
-7743.466508,354,4718.444424
-129.09554,1,4718.444847
-135.94016,1,4718.445212
-156.461891,1,4718.44556
-134.722022,1,4718.445922
-137.301166,1,4718.446271
-142.557013,1,4718.446619
-1079.901226,95,4718.474141
-2757.982597,225,4719.284634
-147.090201,1,4719.285059
-11430.722917,311,4719.374886
-6968.667386,226,4719.442618
-2797.781367,82,4719.46622
-7235.765246,216,4719.537445
-153.942367,1,4719.537933
-9567.663652,293,4719.625633
-2628.223103,142,4719.669799
-143.387058,1,4719.670297
-6358.848798,238,4719.745989
-5642.692315,183,4719.801603
-10714.03975,301,4720.717379
-152.575662,1,4720.717836
-135.226459,1,4720.718212
-152.588998,1,4720.718565
-143.98762,1,4720.718939
-148.521017,1,4720.719301
-14258.068477,444,4720.852684
-156.095598,1,4720.853395
-11603.257688,388,4720.969465
-138.653222,1,4720.969917
-152.034456,1,4720.970284
-5951.370841,110,4721.003027
-155.631921,1,4721.003454
-1194.248832,29,4721.011954
-5187.903048,298,4721.10087
-148.831945,1,4721.101324
-143.398455,1,4721.101684
-150.693125,1,4721.102052
-5761.856885,188,4721.159238
-7376.456682,255,4721.234691
-1286.435788,118,4721.270932
-140.463002,1,4721.271345
-133.535593,1,4721.271699
-3923.05069,226,4722.109633
-155.19078,1,4722.110116
-4075.393059,223,4722.178303
-150.819705,1,4722.178768
-4439.805688,133,4722.218663
-12556.906003,369,4722.328524
-5145.620268,130,4722.368505
-160.221303,1,4722.368923
-154.341449,1,4722.369296
-6852.96966,184,4722.423179
-142.56402,1,4722.423592
-145.12059,1,4722.423953
-139.850955,1,4722.424308
-160.821724,1,4722.424671
-2375.562642,114,4722.458562
-8488.557759,224,4722.52601
-4175.232367,71,4722.547171
-5530.102832,296,4722.636851
-142.238347,1,4722.637323
-130.930203,1,4722.637734
-150.059353,1,4722.638137
-146.164806,1,4722.638502
-151.110311,1,4722.638864
-5733.034316,147,4722.685408
-152.941327,1,4722.685884
-153.946795,1,4722.686287
-7044.935098,296,4723.542431
-160.079029,1,4723.542875
-148.866626,1,4723.54325
-136.79407,1,4723.543623
-1590.056651,38,4723.554798
-144.240102,1,4723.555227
-142.042284,1,4723.555591
-10226.869681,358,4723.671086
-6626.665613,231,4723.745336
-139.999573,1,4723.74579
-5564.652555,275,4723.829089
-150.294316,1,4723.829645
-12819.82779,401,4723.96677
-155.857392,1,4723.967566
-2030.008139,105,4724.008259
-143.158403,1,4724.008701
-2767.0504,131,4724.060746
-5739.374535,251,4724.149603
-137.602869,1,4724.150105
-146.521845,1,4724.150633
-4173.013399,303,4725.052233
-143.894733,1,4725.053999
-10082.449653,201,4725.112079
-7316.397398,247,4725.185359
-139.716365,1,4725.185801
-161.443526,1,4725.18618
-3687.364332,106,4725.217149
-127.131256,1,4725.217586
-151.180326,1,4725.217957
-131.958378,1,4725.218331
-6068.661559,332,4725.324639
-138.869739,1,4725.325089
-2799.596786,136,4725.366501
-146.38418,1,4725.366923
-142.483606,1,4725.367283
-145.067342,1,4725.367651
-159.535955,1,4725.368009
-152.798453,1,4725.368368
-163.20496,1,4725.368715
-142.834002,1,4725.369069
-10702.935856,374,4725.480811
-4952.535844,127,4725.518407
-150.790134,1,4725.518859
-138.985125,1,4725.519232
-148.403858,1,4725.519601
-3572.884629,204,4725.583374
-5599.396308,170,4726.45509
-8647.47859,285,4726.553574
-4321.543518,105,4726.59293
-157.574948,1,4726.593343
-147.65976,1,4726.59372
-163.716771,1,4726.594074
-10759.503382,266,4726.685958
-143.710993,1,4726.686392
-958.973375,28,4726.6961
-149.556988,1,4726.696551
-1474.127755,172,4726.754997
-1482.130126,104,4726.794515
-2985.573089,242,4727.132432
-136.187804,1,4727.132846
-136.048866,1,4727.133338
-158.860146,2,4727.134118
-4841.411328,272,4727.214205
-8276.710844,261,4727.296354
-141.869087,1,4727.296788
-9850.436212,336,4728.173788
-140.659289,1,4728.17426
-4407.64523,282,4728.259663
-143.124815,1,4728.260147
-143.408274,1,4728.260531
-139.621986,1,4728.260895
-144.468493,1,4728.262712
-140.633386,1,4728.263124
-7543.249013,234,4728.334794
-2658.997895,111,4728.367515
-2415.738613,213,4728.434391
-153.196272,1,4728.434846
-12801.692464,421,4728.561541
-147.656638,1,4728.561983
-165.977829,1,4728.562375
-142.813882,1,4728.562751
-3509.522229,160,4728.611003
-152.309617,1,4728.611466
-160.930231,1,4728.611846
-159.066438,1,4728.612226
-144.01781,1,4728.612603
-136.816741,1,4728.612978
-9347.259134,262,4728.691717
-8809.181352,323,4729.558969
-141.738119,1,4729.559425
-13158.770766,330,4729.660876
-152.252163,1,4729.661343
-140.136496,1,4729.661748
-5230.690395,287,4729.754352
-140.830123,1,4729.755177
-2660.280002,83,4729.785464
-6901.715115,252,4729.862525
-141.585596,1,4729.862964
-5741.99358,266,4729.940629
-5265.234666,217,4730.005268
-7952.072928,283,4730.098102
-157.158305,1,4730.098553
-10087.857116,327,4730.989243
-138.772461,1,4730.989685
-521.682676,158,4731.036065
-143.677789,1,4731.036492
-12389.469671,338,4731.136091
-2273.551682,96,4731.164037
-148.005706,1,4731.164457
-137.014595,1,4731.16481
-1817.19768,42,4731.17731
-6103.165433,362,4731.283469
-141.121678,1,4731.283919
-139.96929,1,4731.284292
-148.100628,1,4731.284644
-162.092037,1,4731.284993
-160.099446,1,4731.285356
-401.432289,136,4731.326489
-4124.312349,256,4731.401155
-153.05354,1,4731.401599
-1583.978525,141,4731.443891
-155.370575,1,4731.444324
-157.646077,1,4731.444685
-163.760801,1,4731.445039
-5448.340476,213,4731.506957
-142.517492,1,4731.507385
-9759.239322,352,4732.398661
-160.62416,1,4732.39916
-3132.891482,205,4732.465124
-146.567035,1,4732.465789
-153.197103,1,4732.466456
-162.22699,1,4732.467082
-140.899724,1,4732.467572
-153.241802,1,4732.468029
-132.158313,1,4732.468468
-140.764869,1,4732.468894
-138.112529,1,4732.469274
-152.327601,1,4732.469645
-4663.333804,189,4732.530393
-10737.596926,380,4732.649242
-157.638029,1,4732.649746
-134.084102,1,4732.650128
-7448.903352,252,4732.726668
-137.495947,1,4732.727139
-165.912039,1,4732.727531
-139.68056,1,4732.727905
-13588.096674,436,4732.859115
-155.955867,1,4732.859568
-140.945712,1,4732.859939
-3322.417369,169,4732.909471
-143.685773,1,4732.909904
-1315.604324,197,4733.718931
-156.26753,1,4733.719379
-8596.92298,144,4733.761004
-12381.790172,384,4733.875157
-151.788808,1,4733.875627
-137.473338,1,4733.876013
-640.536257,11,4733.87938
-157.949422,1,4733.879879
-139.290939,1,4733.880292
-1890.788956,237,4733.956624
-140.873663,1,4733.9571
-10321.761914,389,4734.073456
-149.18513,1,4734.074095
-3822.946322,202,4734.134419
-6558.994365,176,4734.188271
-2695.317552,162,4734.236917
-8827.043792,243,4734.309987
-1281.681608,27,4734.318368
-142.056424,1,4734.318792
-144.21684,1,4734.319162
-10354.176382,348,4735.172176
-146.300751,1,4735.172634
-4763.222943,229,4735.23938
-161.43006,1,4735.239811
-131.156354,1,4735.240162
-136.823887,1,4735.240527
-141.170382,1,4735.240885
-142.165155,1,4735.241236
-1228.853746,21,4735.247412
-8244.020999,263,4735.325154
-7600.085345,161,4735.372179
-146.701453,1,4735.372604
-8832.185442,299,4735.460971
-5979.465519,260,4735.540751
-3098.494673,125,4735.581252
-8779.836577,296,4735.674147
-133.203357,1,4735.674691
-153.366505,1,4735.675096
-8251.085578,351,4736.538296
-3536.790541,75,4736.56048
-5104.12588,287,4736.648512
-4883.195404,232,4736.720635
-8440.35724,272,4736.803765
-146.64327,1,4736.804204
-277.868256,3,4736.805195
-15608.162599,438,4736.939413
-1582.441152,152,4736.983837
-7977.04959,311,4737.075756
-8105.30728,284,4737.905711
-149.157452,1,4737.906174
-140.759361,1,4737.906562
-9198.317845,281,4737.993219
-136.117835,1,4737.993736
-8179.019247,278,4738.079813
-155.583922,1,4738.080263
-3262.779621,95,4738.108297
-146.425585,1,4738.108768
-6988.215091,278,4738.192827
-149.0804,1,4738.193264
-139.471505,1,4738.193651
-149.83763,1,4738.194037
-140.028349,1,4738.194412
-140.617638,1,4738.194795
-2932.944292,139,4738.236213
-2849.583865,50,4738.250689
-8475.907206,360,4738.356935
-146.617137,1,4738.357395
-149.21961,1,4738.357776
-9687.07619,167,4738.411837
-4496.216093,180,4739.272959
-146.545814,1,4739.273421
-161.369766,1,4739.273818
-5280.378095,220,4739.340527
-4771.151448,230,4739.40835
-138.194377,1,4739.408774
-164.721821,1,4739.409129
-1849.599276,35,4739.419678
-11273.955979,312,4739.511082
-141.557005,1,4739.511516
-6864.894044,259,4739.588516
-3483.111596,196,4739.645543
-144.827247,1,4739.645982
-8503.136925,313,4739.738091
-2253.761933,76,4739.76025
-147.327991,1,4739.760666
-147.95723,1,4739.761022
-3763.245982,73,4739.782216
-162.758451,1,4739.782629
-157.866556,1,4739.782984
-146.237474,1,4739.783344
-148.401274,1,4739.78369
-3704.487098,137,4739.824828
-2965.282084,104,4739.855269
-159.611829,1,4739.855747
-152.551672,1,4739.856153
-3124.376331,167,4740.65579
-136.752557,1,4740.656278
-137.525872,1,4740.656649
-149.286097,1,4740.657135
-2050.909382,91,4740.685001
-2095.878087,221,4740.750439
-10899.425091,329,4740.853263
-6553.435529,300,4741.248469
-6271.050915,303,4741.341686
-160.142686,1,4741.342144
-136.207225,1,4741.342512
-9921.643623,285,4741.425042
-2655.029729,151,4741.470878
-10183.786023,375,4742.338059
-160.703194,1,4742.338509
-141.586775,1,4742.33889
-136.405934,1,4742.339249
-2050.376481,144,4742.380903
-7037.715999,292,4742.46654
-136.479254,1,4742.466974
-2115.548479,41,4742.47904
-8327.557382,270,4742.558394
-137.288159,1,4742.558828
-133.457675,1,4742.559186
-159.500784,1,4742.559548
-13513.85603,398,4742.676007
-153.063976,1,4742.676463
-2365.058324,135,4742.715385
-6512.159796,296,4742.801576
-138.436138,1,4742.802011
-154.484012,1,4742.802375
-11334.606524,345,4743.673901
-154.822366,1,4743.674578
-133.209673,1,4743.675174
-3931.987103,193,4743.731499
-3985.521571,260,4743.811682
-133.078142,1,4743.812117
-8962.751742,328,4743.91698
-6440.806891,301,4744.013497
-145.09364,1,4744.013997
-2578.2458,115,4744.049207
-3417.871119,100,4744.081888
-149.392624,1,4744.082339
-10952.945767,324,4744.184694
-6253.698119,292,4744.269479
-146.65252,1,4744.269911
-145.440816,1,4744.270281
-148.274745,1,4744.270639
-7698.240381,242,4745.1128
-149.826042,1,4745.113257
-164.29779,1,4745.113628
-8076.426757,360,4745.22261
-147.735312,1,4745.223057
-135.856333,1,4745.223431
-140.535849,1,4745.2238
-8641.215194,393,4745.345084
-141.334127,1,4745.345754
-1557.694292,33,4745.356805
-140.19133,1,4745.357259
-9473.668474,311,4745.455405
-144.221253,1,4745.455898
-168.323125,1,4745.456287
