#{"t_start": 1764628579.8160498, "env_id": "None"}
r,l,t
-3737.350644,164,1902.031024
-140.142078,1,1902.031472
-6960.997395,143,1902.075802
-146.818438,1,1902.076245
-153.630947,1,1902.076617
-6216.010524,311,1902.174522
-151.637591,1,1902.174988
-4665.9115,108,1902.208525
-137.677341,1,1902.208979
-143.337256,1,1902.209363
-137.494202,1,1902.209734
-144.175216,1,1902.210103
-13066.048037,293,1902.302284
-2550.417948,62,1902.323399
-4045.987881,241,1902.398172
-1088.482909,183,1902.457852
-138.62808,1,1902.458358
-10336.135441,384,1903.440999
-162.955135,1,1903.441475
-160.302061,1,1903.441864
-2823.721338,73,1903.464841
-5168.378915,183,1903.524345
-153.344218,1,1903.524811
-150.025081,1,1903.525193
-140.075882,1,1903.525575
-4297.880344,148,1903.572339
-159.209883,1,1903.572841
-7715.11532,344,1903.683935
-1584.263854,52,1903.701519
-1529.592867,42,1903.715142
-146.729684,1,1903.715579
-2400.479718,194,1903.777362
-7611.526875,387,1903.900047
-6999.112009,284,1903.99117
-134.521296,1,1903.99163
-133.343347,1,1903.992008
-2527.93201,103,1904.855096
-2278.73085,105,1904.890532
-4150.650096,271,1904.977367
-150.153212,1,1904.977819
-4019.251709,191,1905.037846
-162.872744,1,1905.038337
-9347.439999,224,1905.109662
-7578.877335,185,1905.166868
-157.504385,1,1905.167311
-157.346867,1,1905.167692
-6677.088663,269,1905.253935
-140.124929,1,1905.2546
-2705.509681,99,1905.285236
-9427.069963,209,1905.355337
-9997.268004,328,1905.461471
-165.8199,1,1905.461991
-1445.010764,132,1905.504538
-140.897452,1,1905.505031
-995.436703,21,1906.350858
-158.883958,1,1906.351459
-3483.940169,190,1906.411897
-148.120462,1,1906.412357
-131.912891,1,1906.412731
-141.360692,1,1906.41312
-141.984083,1,1906.413663
-155.953407,1,1906.414212
-5161.684119,249,1906.500983
-4947.549665,270,1906.75871
-140.571678,1,1906.759205
-10342.085512,171,1906.81595
-139.940513,1,1906.816423
-10094.315639,174,1906.872678
-156.553096,1,1906.873197
-2201.406226,162,1906.924787
-148.8639,1,1906.925251
-140.280873,1,1906.92563
-137.938025,1,1906.926013
-142.011818,1,1906.92638
-7792.537911,290,1907.019468
-144.963089,1,1907.01992
-8733.864075,182,1907.076801
-14247.642752,487,1908.086177
-167.179637,1,1908.086656
-164.105605,1,1908.087066
-829.172166,13,1908.09156
-5412.741419,201,1908.156969
-426.829914,140,1908.20121
-140.173647,1,1908.201683
-5026.539394,224,1908.274304
-6202.056951,187,1908.333052
-163.367992,1,1908.333533
-5119.844786,157,1908.38431
-3677.847668,198,1908.44649
-145.639531,1,1908.446939
-150.947244,1,1908.447307
-142.7308,1,1908.44768
-162.785966,1,1908.448059
-158.118966,1,1908.448421
-5105.845287,105,1908.482859
-6070.328305,252,1908.560999
-152.855147,1,1908.561437
-11161.104338,242,1908.639668
-142.110698,1,1908.640132
-155.619713,1,1908.640512
-8799.239724,355,1909.617706
-3066.917099,112,1909.656004
-4989.35332,279,1909.746787
-166.783387,1,1909.747377
-157.408658,1,1909.747835
-135.371704,1,1909.748245
-8995.997642,313,1909.849986
-6731.680883,127,1909.889947
-153.724991,1,1909.890403
-150.241041,1,1909.890798
-152.769875,1,1909.891168
-143.403511,1,1909.891541
-143.95379,1,1909.891919
-155.408799,1,1909.892283
-200.577451,3,1909.893345
-1994.932863,70,1909.91505
-164.517614,1,1909.915486
-149.711448,1,1909.915875
-6079.656177,303,1910.01374
-164.50436,1,1910.014236
-153.268347,1,1910.014667
-4242.873691,168,1910.06866
-5912.873751,270,1910.153949
-164.848279,1,1910.154581
-569.624204,11,1910.158093
-133.467946,1,1910.15847
-142.927846,1,1910.158846
-10486.943123,341,1911.10894
-147.767114,1,1911.109421
-137.92699,1,1911.109809
-2624.441266,63,1911.130582
-4846.452125,212,1911.205161
-150.928121,1,1911.205892
-149.523069,1,1911.206336
-2690.551319,126,1911.249673
-139.273584,1,1911.250135
-11415.41579,333,1911.360324
-5921.573966,285,1911.451836
-146.110681,1,1911.452309
-160.911023,1,1911.452708
-8157.026922,342,1911.565465
-3262.500679,149,1911.612063
-143.807008,1,1911.612507
-5174.590321,161,1911.664118
-6101.87052,274,1912.597976
-156.612835,1,1912.59844
-157.448215,1,1912.598834
-2445.153478,84,1912.625804
-3782.169823,67,1912.647092
-145.115922,1,1912.647548
-146.406242,1,1912.647941
-165.914673,1,1912.648318
-140.139465,1,1912.648706
-6041.212976,111,1912.684333
-5724.857822,112,1912.723715
-132.431141,1,1912.724178
-3163.191866,149,1912.775333
-160.756216,1,1912.7758
-4910.971372,183,1912.836894
-139.713964,1,1912.83761
-132.553451,1,1912.838202
-150.14202,1,1912.838632
-164.752081,1,1912.839033
-10195.73703,291,1912.933902
-138.314395,1,1912.93438
-159.961936,1,1912.934788
-151.150306,1,1912.935181
-6893.875192,261,1913.019062
-145.162627,1,1913.019499
-160.740715,1,1913.019878
-141.723523,1,1913.020269
-3712.540012,247,1913.097555
-10867.720439,322,1913.200134
-151.555616,1,1913.200578
-142.485889,1,1913.200968
-155.7432,1,1913.201362
-152.964253,1,1913.201783
-143.233385,1,1913.202161
-145.486052,1,1913.202526
-12617.543113,420,1914.184949
-141.097746,1,1914.185402
-154.183288,1,1914.185791
-134.958019,1,1914.186164
-133.375544,1,1914.186542
-140.007739,1,1914.18694
-147.087758,1,1914.187598
-10511.790294,299,1914.28324
-7377.356119,266,1914.367661
-164.160205,1,1914.36814
-164.9684,1,1914.36853
-146.403554,1,1914.368914
-152.29103,1,1914.369295
-4565.35704,106,1914.404422
-140.743511,1,1914.404889
-6423.86961,230,1914.477294
-159.191256,1,1914.47774
-160.491849,1,1914.478131
-3102.039473,147,1914.525372
-151.384981,1,1914.530837
-9655.442344,302,1914.628846
-8989.888879,223,1914.698212
-1465.225564,162,1914.750588
-151.887069,1,1914.751043
-162.043108,1,1914.751428
-3249.538625,87,1915.623784
-142.214956,1,1915.624265
-140.365509,1,1915.624639
-3533.591684,133,1915.667789
-4200.83132,147,1915.714525
-134.68846,1,1915.715017
-163.603143,1,1915.715405
-7063.288665,287,1915.807413
-7081.191777,278,1915.896068
-3300.691983,173,1915.954719
-151.995946,1,1915.955212
-139.33065,1,1915.955617
-6526.900686,161,1916.007745
-4246.832915,218,1916.075021
-8265.755642,250,1916.154697
-141.417951,1,1916.155164
-7640.104288,292,1916.251585
-5489.255867,171,1917.163596
-4628.222203,218,1917.233154
-4897.037627,162,1917.286312
-138.389936,1,1917.286901
-6866.119091,312,1917.38686
-4687.731397,298,1917.483746
-138.880306,1,1917.484207
-6443.246138,267,1917.569035
-154.283258,1,1917.569483
-3915.323669,171,1917.623612
-2471.928306,115,1917.659808
-151.981596,1,1917.660253
-155.300296,1,1917.660631
-5371.519898,162,1917.713503
-7637.546253,280,1918.662223
-135.413363,1,1918.6627
-141.963718,1,1918.663095
-138.134217,1,1918.663473
-133.61098,1,1918.663843
-161.98745,1,1918.664233
-158.451175,1,1918.664666
-138.319175,1,1918.665032
-143.641709,1,1918.665413
-533.594315,93,1918.695155
-1293.863633,140,1918.741997
-145.204807,1,1918.742448
-160.801913,1,1918.742844
-158.4663,1,1918.743215
-142.628263,1,1918.743593
-139.215232,1,1918.743978
-866.968958,17,1918.749812
-11193.760877,424,1918.888553
-143.963798,1,1918.889183
-155.49539,1,1918.889586
-158.946963,1,1918.88996
-141.406755,1,1918.890331
-146.542551,1,1918.890737
-159.25289,1,1918.891121
-1693.035657,108,1918.925272
-9064.829378,396,1919.051347
-150.017765,1,1919.051812
-1395.031095,143,1919.097174
-9533.482275,373,1919.214694
-141.047305,1,1919.21515
-151.622173,1,1919.215538
-161.840758,1,1919.215917
-7656.081739,249,1920.157148
-874.218915,21,1920.163813
-134.732302,1,1920.164193
-153.949574,1,1920.164583
-11070.404558,377,1920.285191
-150.216878,1,1920.285668
-156.434368,1,1920.286044
-148.828557,1,1920.286473
-130.616043,1,1920.286874
-133.93248,1,1920.287476
-153.296731,1,1920.287874
-9678.567297,428,1920.425523
-155.919364,1,1920.425984
-157.22187,1,1920.426363
-9008.226485,416,1920.557408
-159.959733,1,1920.557873
-143.907005,1,1920.558267
-141.364623,1,1920.558647
-2698.54862,233,1920.632639
-148.784316,1,1920.633104
-9640.856216,348,1920.745259
-8757.805709,301,1921.831252
-160.089089,1,1921.83174
-154.546473,1,1921.832163
-134.426833,1,1921.832563
-146.050722,1,1921.832943
-441.635729,101,1921.866549
-142.273645,1,1921.867038
-2436.84506,209,1921.936372
-159.283626,1,1921.936859
-7062.405935,333,1922.042752
-4479.800781,261,1922.130569
-147.899629,1,1922.131339
-139.760358,1,1922.131787
-6096.423348,128,1922.175914
-155.701969,1,1922.176402
-2735.792507,219,1922.251755
-261.088093,5,1922.253702
-137.092577,1,1922.254416
-154.287917,1,1922.254884
-145.898904,1,1922.255316
-2376.096869,149,1922.307087
-151.646565,1,1922.307603
-4551.828346,190,1922.369888
-6778.60035,225,1922.445463
-149.267991,1,1922.445949
-5323.177238,286,1923.388974
-148.015586,1,1923.389466
-148.435723,1,1923.389855
-162.880699,1,1923.390256
-21026.483004,462,1923.538598
-3738.525441,149,1923.587018
-142.341245,1,1923.587749
-153.692826,1,1923.58817
-3520.828556,252,1923.665887
-2095.116773,211,1923.733172
-747.103775,11,1923.736692
-158.761665,1,1923.737256
-137.255857,1,1923.737701
-148.524036,1,1923.738073
-5708.982946,221,1923.810531
-139.759674,1,1923.810986
-144.404837,1,1923.811372
-160.34462,1,1923.81175
-129.19132,1,1923.81213
-151.556556,1,1923.812502
-4748.684489,96,1923.842607
-13279.382805,436,1923.980952
-5785.972264,165,1924.87725
-143.219543,1,1924.877733
-7729.559868,281,1924.966848
-148.584144,1,1924.967306
-7063.50786,194,1925.028186
-11597.758071,373,1925.145689
-6938.895939,299,1925.240766
-147.090804,1,1925.241222
-12476.396145,389,1925.363181
-9373.891099,310,1925.463073
-9253.382777,447,1926.445056
-5551.268303,260,1926.527866
-144.275741,1,1926.528317
-163.395862,1,1926.528697
-139.209667,1,1926.529994
-162.491406,1,1926.530434
-14021.972045,314,1926.635065
-149.808804,1,1926.635549
-2994.695664,94,1926.669355
-155.044132,1,1926.669847
-142.937591,1,1926.670331
-3546.274445,239,1926.749418
-3815.395708,93,1926.782099
-143.170239,1,1926.782581
-144.039517,1,1926.782976
-5142.82558,274,1926.869688
-4417.079024,276,1926.958706
-141.500378,1,1926.959159
-151.18655,1,1926.959536
-6488.755141,290,1927.904821
-4206.510563,82,1927.930525
-8455.16232,236,1928.006901
-1174.499646,110,1928.042877
-1119.324774,32,1928.05299
-145.75382,1,1928.053446
-12488.268721,194,1928.114587
-1113.594838,21,1928.121422
-7031.229206,271,1928.213909
-6432.850894,295,1928.316127
-11285.049098,305,1928.415883
-8226.711242,388,1929.385356
-150.179385,1,1929.38583
-1390.012453,40,1929.398519
-1664.07767,162,1929.451385
-164.553568,1,1929.45185
-6555.712631,326,1929.555975
-146.297588,1,1929.556458
-162.484928,1,1929.556848
-149.817106,1,1929.55723
-139.219827,1,1929.557606
-4394.114244,123,1929.596133
-7064.65516,325,1929.699368
-7320.506135,299,1929.793742
-8406.179253,246,1929.871642
-1794.485485,62,1929.892047
-7896.142216,247,1929.9783
-2799.611431,264,1930.916617
-139.532332,1,1930.917115
-130.348026,1,1930.917509
-159.803338,1,1930.917908
-7554.178147,164,1930.97004
-143.833428,1,1930.970769
-7330.544746,174,1931.027296
-5032.820627,178,1931.083237
-152.011499,1,1931.083701
-144.645348,1,1931.084087
-1987.445907,156,1931.135295
-157.75801,1,1931.135783
-161.136942,1,1931.13617
-130.166674,1,1931.136564
-134.695923,1,1931.137077
-4854.797979,201,1931.199792
-140.006496,1,1931.200239
-8928.043662,364,1931.315377
-138.038362,1,1931.315846
-147.302597,1,1931.31624
-153.649264,1,1931.316627
-155.725738,1,1931.317007
-157.853978,1,1931.31739
-155.875369,1,1931.317768
-158.158052,1,1931.318145
-519.60636,9,1931.32277
-153.178095,1,1931.323207
-152.715314,1,1931.323599
-1134.989767,29,1931.332653
-2289.806285,54,1931.35005
-142.213059,1,1931.350509
-132.400846,1,1931.350884
-161.211459,1,1931.351268
-809.851946,136,1931.394753
-5426.766607,322,1931.49692
-154.907286,1,1931.497375
-5833.892703,162,1932.390355
-143.68161,1,1932.390876
-7820.173802,304,1932.491665
-5670.060568,289,1932.585001
-2383.286093,96,1932.617146
-156.070006,1,1932.617605
-144.718374,1,1932.617997
-2462.484196,108,1932.653186
-157.420819,1,1932.654004
-4529.308281,167,1932.706221
-152.964007,1,1932.706666
-157.091126,1,1932.707051
-151.394134,1,1932.708575
-152.812395,1,1932.70897
-163.266624,1,1932.709352
-140.392044,1,1932.70972
-136.226713,1,1932.710091
-159.863962,1,1932.710458
-151.554384,1,1932.710819
-9666.333796,378,1932.829277
-144.011586,1,1932.829714
-2831.175015,196,1932.892747
-13216.909676,389,1933.016501
-146.034104,1,1933.01696
-138.551744,1,1933.017358
-150.938357,1,1933.017745
-154.981234,1,1933.018127
-3804.072237,216,1933.927856
-4825.799034,269,1934.013752
-144.219029,1,1934.014212
-1766.027365,54,1934.031184
-143.230539,1,1934.031625
-14359.269887,390,1934.155103
-156.857146,1,1934.155633
-142.626116,1,1934.15601
-138.735067,1,1934.15639
-150.17251,1,1934.156762
-3413.101553,116,1934.192904
-6430.001375,378,1934.313704
-144.595611,1,1934.314162
-8622.582742,375,1934.437857
-141.460412,1,1934.438346
-14131.440117,431,1935.439797
-141.414199,1,1935.440292
-2143.063022,76,1935.466112
-146.150738,1,1935.466559
-151.041802,1,1935.466944
-8062.481289,176,1935.525438
-144.270679,1,1935.525929
-164.253975,1,1935.526352
-140.846416,1,1935.526758
-3703.160079,81,1935.553926
-156.752611,1,1935.554389
-153.091659,1,1935.554771
-138.500372,1,1935.555154
-131.97815,1,1935.555647
-8819.607797,181,1935.616891
-128.671291,1,1935.617376
-5546.446768,111,1935.653389
-154.561937,1,1935.654071
-151.608763,1,1935.654504
-7895.798863,224,1935.749916
-154.944606,1,1935.750426
-833.7735,23,1935.758069
-183.59287,2,1935.758816
-150.053529,1,1935.759198
-139.061424,1,1935.759583
-6856.316259,284,1935.852535
-13245.079734,252,1935.93565
-7107.606415,293,1936.256279
-133.226408,1,1936.256739
-6247.186449,208,1937.203817
-140.842969,1,1937.204481
-8247.781708,211,1937.275904
-5659.284211,255,1937.362021
-4043.194803,257,1937.445202
-148.670318,1,1937.445663
-6562.823704,217,1937.518434
-165.030487,1,1937.518906
-165.496522,1,1937.519299
-156.609799,1,1937.519737
-142.540224,1,1937.520411
-7963.886546,171,1937.575992
-7124.940032,269,1937.66025
-163.429961,1,1937.660711
-161.916804,1,1937.661092
-140.749133,1,1937.661473
-2616.987327,237,1937.736971
-132.091215,1,1937.73751
-2997.93065,173,1937.793248
-155.748135,1,1937.79372
-151.979937,1,1937.794113
-148.498586,1,1937.794512
-145.160072,1,1937.79489
-136.55534,1,1937.795275
-154.45127,1,1937.795655
-142.73269,1,1937.796046
-3329.288344,63,1937.816279
-164.358027,1,1937.816724
-3757.216662,211,1938.728221
-147.961617,1,1938.728742
-152.496423,1,1938.729172
-150.799535,1,1938.729593
-150.19735,1,1938.730003
-5451.91651,201,1938.793586
-2227.183145,152,1938.842264
-3431.255308,143,1938.886919
-155.589723,1,1938.88744
-157.77794,1,1938.887824
-2993.719139,195,1938.951298
-142.98296,1,1938.951769
-134.640712,1,1938.952164
-162.165899,1,1938.952545
-2119.538148,75,1938.976788
-2806.793177,148,1939.024074
-148.346858,1,1939.024562
-1598.703736,184,1939.090143
-154.884267,1,1939.090639
-2746.640994,130,1939.135629
-140.424364,1,1939.136083
-144.313649,1,1939.136486
-142.476937,1,1939.136964
-8795.925897,335,1939.243884
-6798.129692,357,1939.360525
-10752.242407,186,1940.262897
-141.93867,1,1940.26337
-140.557571,1,1940.263757
-162.352418,1,1940.264137
-3054.488267,100,1940.29527
-3077.60181,92,1940.326131
-3791.895901,294,1940.419066
-4380.257329,172,1940.474837
-11344.497655,227,1940.547658
-2481.253114,221,1940.618484
-1945.799993,46,1940.634266
-155.353071,1,1940.634694
-6647.671163,228,1940.705862
-148.842988,1,1940.706323
-144.696751,1,1940.707015
-5039.792189,304,1940.811552
-143.733798,1,1940.812058
-1097.095824,32,1940.823299
-152.332589,1,1940.823767
-130.248135,1,1940.824196
-144.240504,1,1940.824627
-140.556386,1,1940.825056
-140.539048,1,1940.825482
-132.934387,1,1940.825894
-131.529749,1,1940.826322
-142.432162,1,1940.826751
-138.942731,1,1940.827156
-7418.23306,326,1941.790095
-144.940251,1,1941.790581
-139.525159,1,1941.790983
-2811.032179,234,1941.86503
-134.364034,1,1941.865493
-3090.544656,146,1941.913132
-147.582129,1,1941.913585
-133.2547,1,1941.913958
-132.05609,1,1941.914329
-6104.060402,298,1942.011647
-155.922147,1,1942.012121
-148.555946,1,1942.01251
-156.92565,1,1942.012882
-161.432735,1,1942.013252
-142.921299,1,1942.013626
-9060.279207,358,1942.12659
-3810.703817,161,1942.177193
-152.702726,1,1942.177644
-2530.429514,59,1942.196
-2977.462094,181,1942.254677
-145.512946,1,1942.255193
-1566.033858,27,1942.263568
-137.530971,1,1942.263956
-145.190872,1,1942.264331
-142.630672,1,1942.264711
-7113.021081,270,1942.350707
-130.559328,1,1942.351195
-6367.312934,356,1943.312502
-139.134899,1,1943.312984
-152.448267,1,1943.313373
-5891.892359,263,1943.396595
-142.927077,1,1943.397059
-10047.406069,341,1943.505828
-4055.677847,83,1943.532025
-151.926371,1,1943.532484
-148.619155,1,1943.532869
-149.298442,1,1943.533255
-155.486142,1,1943.533646
-7121.234374,243,1943.614849
-5183.155855,155,1943.666344
-147.447112,1,1943.666811
-2613.343807,71,1943.689152
-823.187883,14,1943.695135
-2198.829851,44,1943.709085
-156.727764,1,1943.709544
-10046.111278,226,1943.780391
-148.653386,1,1943.780846
-156.30557,1,1943.781223
-2489.614246,119,1943.819572
-145.187604,1,1943.820133
-139.839624,1,1943.820689
-143.730635,1,1943.821086
-5105.825383,115,1943.85747
-141.778165,1,1943.85793
-134.987328,1,1943.858329
-155.469042,1,1943.858706
-4832.629263,167,1944.758689
